sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,adj_interval_length,adj_max_length,adj_min_length,air_watts,amps,anti_tip_device,attachment_type,bag_electrostatic,bag_fill_style,bag_filter_inc,bag_filter_qty,bag_filtration,bag_layers,bag_type,brand,brush_adjustable,brush_diameter,brush_material,brush_qty,brush_removable,brush_shapes,brush_side_qty,brush_side_size,brush_size,brush_total_qty,bumper_depth,bumper_fit,bumper_size,bumper_width,capacitors,capacity_gal,cfm,charge_time,clean_path_width,color,combo_floor_switch,connection_type,cordless_battery,cordless_runtime,cord_auto_rewind,cord_hook_adjust,cord_management,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decibels,description,description_specs,diameter,dirt_capacity,discontinued,drive_train,edge_clean,electric,exhaust_cyclonic,exhaust_opening,filter_efficiency,filter_microns,filter_type,filter_washable,filtration_method,fit,flexible,gallery,gearbox,gift_message_available,gtin12_upc,handheld,handle_adjust,handle_carry,handle_ergonomic,handle_folds,handle_swivel,hanger_max_length,hanger_washable,has_options,headlight,height_settings,height_settings_auto,hose_air_relief_valve,hose_crushproof,hose_length_feet,hose_power_switch,hose_type,image,image_label,inc_p_bags,inc_p_carpet_tool,inc_p_crevice_tool,inc_p_dusting_brush,inc_p_extractor_wand,inc_p_floor_tool,inc_p_hose,inc_p_hygiene_cap,inc_p_micro_filter,inc_p_micro_strip,inc_p_misc,inc_p_motor_filter,inc_p_upholstery_tool,inc_p_wand,indicator_bag_full,indicator_brush_obstruction,indicator_dirt_sensor,indicator_filter_replace,indicator_motor_status,indicator_on_off_light,indicator_roller_replace,inlet_auto_on,inlet_connection,inlet_door_style,inlet_lights,inlet_use_trim,maintenance,main_motor_rpm,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,motor_air_discharge,motor_bearing,motor_brush,motor_cobr_material,motor_duty_cycle,motor_electric_conn,motor_fabr_material,motor_fan_diameter,motor_fan_style,motor_fashcoat,motor_frequency,motor_hp,motor_ins_class,motor_name,motor_qty,motor_speeds,motor_stages,motor_temp_high,motor_temp_low,motor_therm_protect,motor_type,motor_watts,movement_power,msrp,msrp_display_actual_price_type,msrp_enabled,muffler_hookup,muffler_shape,name,name_alternative,neck_movement,news_from_date,news_to_date,noise_level,operating_radius_feet,options_container,org_etl_listed,org_gl_approved,org_leed_certified,org_ul_recognized,pad_driver_incl,page_layout,part_model_number,part_store_number,pdf_manuals,pdf_spec_sheet,powerhead_removable,power_control_variable,power_cord_detachable,power_cord_length_feet,power_reset_btn,power_safety_shutoff,power_settings,power_settings_auto,price,product_applications,product_bumper_included,product_family_series,product_finish,product_height_inches,product_length_inches,product_material,product_tool_storage,product_video_youtube_link,product_warranty,product_width_inches,psi,pvc_degree,pvc_style,pvc_type,qty_in_pack,receptacle_type,recovery_capacity,replacement_part,required_options,roller_material,roller_motor,roller_motor_controls,roller_rpm,safety_guard,scraped,sealed_system,short_description,small_image,small_image_label,solution_capacity,special_from_date,special_order,special_price,special_to_date,square_ft,squeegee_width,status,switch_loc,system_type,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,utility_valve,visibility,visual_interface_type,voltage,wand_included,waterlift,weight,wet_dry,wet_dry_drain_required,wheels,wheels_swivel,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
VU:0113,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:24",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Anniversary WindTunnel Self-Propelled Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH50000,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:24",anniversary-windtunnel-self-propelled-bagged-upright,anniversary-windtunnel-self-propelled-bagged-upright-1913.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0114,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:24",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Anniversary WindTunnel Self-Propelled Bagged Upright with Bonus Bags",,,,,,0.00,"Product Info Column",,No,No,No,,,UH50005B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:24",anniversary-windtunnel-self-propelled-bagged-upright-with-bonus-bags,anniversary-windtunnel-self-propelled-bagged-upright-with-bonus-bags.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0115,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,U5491950,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",windtunnel-bagged-upright,windtunnel-bagged-upright-1915.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0116,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Tempo Widepath Bagged Upright - White",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30015,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",tempo-widepath-bagged-upright-white,tempo-widepath-bagged-upright-white.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0117,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Nla Hoover Professional Series Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,CH50010,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",nla-hoover-professional-series-upright,nla-hoover-professional-series-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0118,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30070,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",windtunnel-bagged-upright,windtunnel-bagged-upright-1918.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0119,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Lite Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30085,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",windtunnel-lite-bagged-upright,windtunnel-lite-bagged-upright-1919.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0120,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Self-Propelled Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,U6485100,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",windtunnel-self-propelled-bagged-upright,windtunnel-self-propelled-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0121,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel Self-Propelled Breathe Easy Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,U6485200B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",windtunnel-self-propelled-breathe-easy-bagged-upright,windtunnel-self-propelled-breathe-easy-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0122,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Self-Propelled WindTunnel Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,U6485300B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",self-propelled-windtunnel-bagged-upright,self-propelled-windtunnel-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0123,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Wbd Carpet One Bagged Wt Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,EH51000,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",wbd-carpet-one-bagged-wt-upright,wbd-carpet-one-bagged-wt-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0124,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Anniversary WindTunnel Self-Propelled Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,U6485900PC,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",anniversary-windtunnel-self-propelled-bagged-upright,anniversary-windtunnel-self-propelled-bagged-upright-1924.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0125,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:25",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Air Cordless Series 1.0 Upright Vacuum",,,,,,0.00,"Product Info Column",,No,No,No,,,BH50100,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:25",air-cordless-series-1-0-upright-vacuum,air-cordless-series-1-0-upright-vacuum.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0126,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Air Cordless Series 3.0 Upright Vacuum",,,,,,0.00,"Product Info Column",,No,No,No,,,BH50140,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",air-cordless-series-3-0-upright-vacuum,air-cordless-series-3-0-upright-vacuum.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0127,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Reconditioned Air Cordless Series 1.0 Upright Vacuum",,,,,,0.00,"Product Info Column",,No,No,No,,,BH50100RM,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",reconditioned-air-cordless-series-1-0-upright-vacuum,reconditioned-air-cordless-series-1-0-upright-vacuum.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0128,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Air Cordless Series 3.0 Upright Vacuum",,,,,,0.00,"Product Info Column",,No,No,No,,,BH50120CA,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",air-cordless-series-3-0-upright-vacuum,air-cordless-series-3-0-upright-vacuum-1928.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0129,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Air Cordless Premium Upright Dlx (Js 04/23/15)",,,,,,0.00,"Product Info Column",,No,No,No,,,BH50125,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",air-cordless-premium-upright-dlx-js-04-23-15,air-cordless-premium-upright-dlx-js-04-23-15.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0130,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel T-Series Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30300,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",windtunnel-t-series-bagged-upright,windtunnel-t-series-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0131,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel T-Series Pet Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30310,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",windtunnel-t-series-pet-bagged-upright,windtunnel-t-series-pet-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0132,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"T-Series WindTunnel Pet Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30310B,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",t-series-windtunnel-pet-bagged-upright,t-series-windtunnel-pet-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0133,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"WindTunnel MAX Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30600,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",windtunnel-max-bagged-upright,windtunnel-max-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
VU:0134,,"Upright Vacuum",simple,,,base,,,,0.000,0.00,No,,,,,,,,,Hoover,,,,,,,,,,,,,,,,0.00,0.000,,0.00,,,,,,No,No,,,,"2016-04-27 14:29:26",,,,,0.00,test,,,,No,,,,,,,,,No,,,,,,0,,,No,,No,,,,,0,No,0,No,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,"Use config","Use config",,,"Fusion Bagged Upright",,,,,,0.00,"Product Info Column",,No,No,No,,,UH30308,,,,No,No,No,0.00,,No,0,No,0.0000,,No,,,0.00,0.00,,No,,,0.00,,,,,0,,,,0,,No,No,0,,Yes,,test,,,,,No,,,,,1,,,2,,,"2016-04-27 14:29:26",fusion-bagged-upright,fusion-bagged-upright.html,No,4,None,0,,0.000,0.0000,,,,No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
